"id","owner_id","card_type","i_card_type","name","japanese_name","character","i_character","rarity","i_rarity","weapon","i_weapon","obtain_method","image","special_icon","art","special_front","front_top","front_bottom","front_name","front_rarity","front_weapon","transparent","subcard_effect","hp_1","sp_1","atk_1","def_1","hp_50","sp_50","atk_50","def_50","hp_70","sp_70","atk_70","def_70","skill_name","japanese_skill_name","skill_SP","skill_range","skill_affinity","i_skill_affinity","action_skill_effects","skill_comment","skill_preview","action_skill_combo","evolved_action_skill_combo","action_skill_damage","evolved_action_skill_damage","nakayoshi_title","japanese_nakayoshi_title","nakayoshi_skill_requirement","nakayoshi_skill_effect","nakayoshi_skill_target","evolved_nakayoshi_skill_requirement","evolved_nakayoshi_skill_effect","evolved_nakayoshi_skill_target","charge_comment","charge_damage","charge_hit","charge_name","charge_range"
"302","1","sub","2","【Subcard Only】 Sirius (Sign)","【サブカ専用】Sirius(サイン)","明日葉","9","★★★★","3"," 槍","3","Searching for the Secret Password Campaign","hoshimori/static/uploaded/c/icon/Card_99051_s.png","","hoshimori/static/uploaded/c/art/Card_99051.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_09_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_4.png","","false","400","400","750","1000","2000","800","2050","1800","4000","1200","2550","2200","","","","","","0","","","","","","","","","","","","","","","","","","","",""
"964","1","normal","0","【Yukata '15】 Kurumi (Memories Reprint)","【浴衣’15】くるみ(メモリーズ復刻)","くるみ","6","★★★★","3"," 槌","2","Limited Gacha: Hoshimori Memories Yukata Gacha","hoshimori/static/uploaded/c/icon/Card_68031_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_68031.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_06_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","true","1968","400","1089","828","3750","875","2383","1811","4218","1001","2722","2070","","大華火ラッシュ","165","Around self medium range x5","無視武器屬性","1","","周囲の敵を攻撃
武器相性無視
夜空に咲く大輪の花は、まさに祭りの華となる","hoshimori/static/uploaded/c/skill/kurumi_yukata.gif","13","13","9 times x4 + 16 times","","","た〜まや〜！","","SP Consumption -10%","Everyone","","SP Consumption +3%","Everyone","","","","",""
"165","1","normal","0","【Yukata '15】 Michelle","【浴衣’15】ミシェル","ミシェル","13","★★★★","3"," 杖","4","Limited Gacha: Yukata Event Gacha","hoshimori/static/uploaded/c/icon/Card_130031_s.png","","hoshimori/static/uploaded/c/art/Card_130031.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_13_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","false","1302","640","965","620","2339","1399","2110","1357","2631","1600","2411","1551","","露天スナイパー","330","All directions medium range x3","無視武器屬性","1","10秒間遠距離攻撃無効","前方多段＋遠距離無効（短）
射的で撃ち落した景品が彼女の力となる","hoshimori/static/uploaded/c/skill/mimi_yukata.gif","13","13","4 times x3 + 38.3 times","","","1等賞♪","After 11 combo","Combo Damage +6%","Everyone","After 6 combo","Combo Damage +8%","Everyone","","","","",""
"255","1","normal","0","【New Year's Day】 Kurumi","【元旦】くるみ","くるみ","6","★★★★","3"," 矛","1","Limited Gacha: Happy New Year Event Gacha","hoshimori/static/uploaded/c/icon/Card_60041_s.png","","hoshimori/static/uploaded/c/art/Card_60041.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_06_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","false","1839","446","969","747","3510","963","2120","1633","3950","1100","2423","1867","","一筆入魂","180","All directions medium range","無視武器屬性","1","落雷付加（10秒）","周囲2回攻撃＋落雷付加（短）
武器相性無視
魂を込めた筆さばきで、敵を打ち倒す","hoshimori/static/uploaded/c/skill/kurumi_furisode.gif","13","13","Approx. 11 times x2","Approx. 12.65 times x2","","わぁ、お上手ですね","","Skill Combo +1, SP +12%","Year 2 Students","","Skill Combo +1, SP +15%","Everyone","","","","",""
"924","1","normal","0","【Winter Date】 Michelle (Anime Commemoration Reprint)","【冬デート】ミシェル(ｱﾆﾒ記念復刻)","ミシェル","13","★★★★","3"," 劍","0","Anime Airing Commemoration Gacha 'Watagi Michelle'","hoshimori/static/uploaded/c/icon/Card_138061_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_AnimeStart.png","hoshimori/static/uploaded/c/art/Card_138061.png","hoshimori/static/uploaded/c/art/special/Card_fr_AnimeStart.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_13_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1517","488","1016","1198","2889","1067","2222","2621","3250","1221","2540","2976","","バッドカップスピン","244","Around enemy medium range","無視弱勢","2","10秒間、得意追加（基本的にすべての敵が得意になる）付加","1回攻撃＋得意追加（短）
苦手無視
むみぃ……！　そんなにいっぱい回しちゃダメぇ……！","hoshimori/static/uploaded/c/skill/mimi_winterdate.gif","13","13","11 times","12.65 times","","イジワルしちゃダメ！","After 5 combo","Damage +10%, Movement Rate +(M)","Sword, Spear, Hammer","After 5 combo","Damage +15%, Movement Rate +(L)","Sword, Spear, Hammer","","","","",""
"841","1","normal","0","【Birthday '17】 Renge","【バースデー’17】蓮華","蓮華","8","★★★★","3"," 杖","4","Limited Gacha: Renge's Birthday 2017 Event Gacha","hoshimori/static/uploaded/c/icon/Card_80077_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_BirthDay2017_02_01_sub.png","hoshimori/static/uploaded/c/art/Card_80077.png","hoshimori/static/uploaded/c/art/special/Card_fr_BirthDay2017_02_01_sub.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_08_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_5.png","","true","1965","775","1113","718","3531","1697","2436","1574","3820","1940","2783","1799","","ベリーベリーダーリン","359","All directions very large range","無視弱勢","2","15秒間、パーティ全員に与ダメ50％UP＆被ダメ50％down＋
15秒間、自分にマヒ（6秒）の落雷＆散弾付加","味方全体の与ダメ大幅UP＆被ダメ大幅down＋2回攻撃＋マヒ（長）の落雷＆散弾付加
苦手無視
イチゴも女の子も好きだけど、みんなが1番大好きよ
この攻撃は蓮華との親密度に応じて威力が変化する","hoshimori/static/uploaded/c/skill/renge_birthday17.gif","12","12","(8.5 + Affection Level/8) times x2","(9.775 + Affection Level/8) times x2","","れんげ、幸せだわ～♡","","Drop Retrieval Range +(S), Item Drops +1","Everyone","","Drop Retrieval Range +(M), Item Drops +1","Everyone","","","","",""
"598","1","normal","0","【Winter Date】 Urara","【冬デート】うらら","うらら","15","★★★★","3"," 槌","2","Limited Gacha: Exciting Winter Event Gacha","hoshimori/static/uploaded/c/icon/Card_150061_s.png","","hoshimori/static/uploaded/c/art/Card_150061.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_15_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","false","1726","487","1020","1065","3288","1067","2232","1986","3700","1218","2550","2519","","ブライト・スポット","250","All directions large range","無視弱勢","2","","2回攻撃
苦手無視
今日のデートは、1番の思い出になっちゃったかも！","hoshimori/static/uploaded/c/skill/urara_winterdate.gif","13","13","13 times x2","14.95 times x2","","手、つなぎたいな","After 5 combo","Damage +10%, Evade +1","Hammer, Gunblade, Rod","After 5 combo","Damage +15%, Evade +2","Hammer, Gunblade, Rod","","","","",""
"2","1","normal","0","【Winter Uniform】 Subaru","【冬制服】昴","昴","2","★","0"," 槌","2","Part 1 Chapter 1 Story 1-1","hoshimori/static/uploaded/c/icon/Card_20011_s.png","","hoshimori/static/uploaded/c/art/Card_20011.png","","","","","","","","false","1265","144","499","525","1686","216","748","788","","","","","","ボルトハンマー","72","Front small range","","0","","前方の敵を攻撃
雷の力を槌に宿らせ、敵に一撃を加える","","8","8","4 times","","","スポーツ万能","","Attack Power +1%","Everyone","","","","","","","",""
"187","1","normal","0","【Halloween '15】 Kokomi","【ハロウィン’15】心美","心美","14","★★★★","3"," 劍","0","Limited Gacha: Halloween Event Gacha and Limited Gacha: Reprint Halloween Event Gacha","hoshimori/static/uploaded/c/icon/Card_140032_s.png","","hoshimori/static/uploaded/c/art/Card_140032.png","","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_14_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1306","443","891","1128","2488","968","1950","2469","2798","1106","2228","2821","","ギミックオアスイーツ","201","Normal attack:  all directions small range
 reduce enemy attack:  all directions medium range
 reduce enemy defense:  all directions medium range","無視武器屬性","1","10秒間敵の攻撃力or防御力ダウン","敵ランダム弱体化＋周囲攻撃
武器相性無視
箱から飛び出すのは、恐怖の仕掛けか、甘美への誘いか","hoshimori/static/uploaded/c/skill/kokomi_Halloween.gif","13","13","20 times (JPN) / 30 times (TWN)","","","幸せのお菓子","Remaining time less than or equal to 60s","Damage +10%, Combo Damage +20%","Everyone","Remaining time less than or equal to 90s","Damage +10%, Combo Damage +20%","Everyone","","","","",""
"934","1","normal","0","【Winter Date】 Urara (Anime Commemoration Reprint)","【冬デート】うらら(ｱﾆﾒ記念復刻)","うらら","15","★★★★","3"," 槌","2","Anime Airing Commemoration Gacha 'Hasumi Urara'","hoshimori/static/uploaded/c/icon/Card_159061_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_AnimeStart.png","hoshimori/static/uploaded/c/art/Card_159061.png","hoshimori/static/uploaded/c/art/special/Card_fr_AnimeStart.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_15_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_3.png","","false","1726","487","1020","1065","3288","1067","2232","1986","3700","1218","2550","2519","","ブライト・スポット","250","All directions large range","無視弱勢","2","","2回攻撃
苦手無視
今日のデートは、1番の思い出になっちゃったかも！","hoshimori/static/uploaded/c/skill/urara_winterdate.gif","13","13","13 times x2","14.95 times x2","","手、つなぎたいな","After 5 combo","Damage +10%, Evade +1","Hammer, Gunblade, Rod","After 5 combo","Damage +15%, Evade +2","Hammer, Gunblade, Rod","","","","",""
"984","1","normal","0","【Swimsuit '16】 Haruka (Memories Reprint)","【水着’16】遥香(メモリーズ復刻)","遥香","3","★★★★","3"," 雙槍","6","Limited Gacha: Hoshimori Memories Swimwuit '16 Gacha","hoshimori/static/uploaded/c/icon/Card_39056_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_39056.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_03_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_7.png","","true","1319","496","1101","1268","2514","1080","2411","2775","2310","1596","2625","2254","","フライストローハット","300","All directions medium range","無視武器屬性","1","10秒間、落雷付加","多段攻撃＋落雷付加（短）
武器相性無視
投げた麦わら帽子は、旋風を巻き起こす!?","hoshimori/static/uploaded/c/skill/haruka_mizugi16.gif","13","13","4 times x6","4.6 times x6","","すりむいちゃった……","","SP +12%, Damage +8%","Year 1 Students","","SP +12%, Damage +15%","Year 1 Students","","","","",""
"767","1","normal","0","【Hoshimori Maid】 Michelle (Memories Reprint)","【星守メイド】ミシェル(メモリーズ復刻)","ミシェル","13","★★★★","3"," 矛","1","Limited Gacha: Hoshimori Memories Gacha Part 1","hoshimori/static/uploaded/c/icon/Card_138020_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/Card_138020.png","hoshimori/static/uploaded/c/art/special/Card_fr_SubCardSkill_Memories_01.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_13_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_2.png","","true","1886","448","1066","858","3599","966","2332","1876","4050","1104","2664","2144","","ラブ・フォー・ユー＋","180","All directions medium range","無視武器屬性","1","","周囲の敵を攻撃
武器相性無視
彼女の愛を受け入れるためには犠牲を払う必要がある","hoshimori/static/uploaded/c/skill/mimi_hoshimorimaid.gif","13","13","Approx. 25 times","","","あ〜んして♪","","Attack Power +5%","Year 2 Students","","Attack Power +5%, Damage +8%","Year 2 Students","","","","",""
"899","1","normal","0","【Winter Date】 Renge (Anime Commemoration Reprint)","【冬デート】蓮華(ｱﾆﾒ記念復刻)","蓮華","8","★★★★","3"," 劍","0","Anime Airing Commemoration Gacha 'Serizawa Renge'","hoshimori/static/uploaded/c/icon/Card_89061_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_AnimeStart.png","hoshimori/static/uploaded/c/art/Card_89061.png","hoshimori/static/uploaded/c/art/special/Card_fr_AnimeStart.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_08_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1656","488","1002","1092","3155","1067","2192","2388","3550","1220","2506","2711","","ギブユーホットブレス","244","All directions medium range","無視武器屬性","1","20秒間、与ダメ75％UP","与ダメージ超UP（長）＋攻撃
武器相性無視
ホットココアで休憩っていうのも、デートっぽいわよね","hoshimori/static/uploaded/c/skill/renge_winterdate.gif","13","13","14 times","16.1 times","","一口、飲んでみます？","After 15 combo","Attack Power +8%, Combo Damage +20%","Sword","After 10 combo","Attack Power +8%, Combo Damage +30%","Sword","","","","",""
"739","1","extra","1","【Starsuit Flora】 Fuuran","【星衣フローラ】風蘭","風蘭","103","★★★★","3"," 劍","0","Permanent Gacha: 'Part 3 Gacha","hoshimori/static/uploaded/c/icon/Card_1030044_s.png","hoshimori/static/uploaded/c/icon/special/Card_icn_Extra.png","hoshimori/static/uploaded/c/art/Card_1030044.png","hoshimori/static/uploaded/c/art/special/Card_fr_Extra.png","hoshimori/static/uploaded/c/art/front_top/Card_fr_top_4.png","hoshimori/static/uploaded/c/art/front_bottom/Card_fr_bottom_4.png","hoshimori/static/uploaded/c/art/front_name/Card_name_103_4.png","hoshimori/static/uploaded/c/art/front_rarity/Card_icn_rarity_4_0.png","hoshimori/static/uploaded/c/art/front_weapon/Card_icn_wp_1.png","","false","1750","560","1300","1269","3333","1225","2844","2775","3750","1400","3250","3150","","ロルフ・ヘルファイア","372","All directions large range +  all directions very large range","無視弱勢","2","20秒間、得意追加","1回攻撃＋得意追加（長）＋1回攻撃
苦手無視
剛猛な剣は炎嵐を巻き起こし、1撃で周囲を焼き尽くす","hoshimori/static/uploaded/c/skill/huuran_flora.gif","13","13","12 times + 18 times","","","アタシに任せなっ！","","Attack Power +7%, Combo Damage +30%","Sword","","","","周囲の敵を連続攻撃（最大3連撃）","Close: 14 times - Mid: 13 times - Far: 9 times","3","御剣流連舞斬","Close: All directions small range - Mid: Front small range - Far: Front straight line"
